16.35353535,16.47959184,16.59793814,16.70833333,16.76842105,16.82978723,16.89247312,16.94565217,17,17.02222222,17.04494382,17.10227273,17.11494253,17.11627907,17.12941176,17.14285714,17.18072289,17.23170732,17.2962963,17.3125,17.35443038,17.3974359,17.42857143,17.46052632,17.48,17.48648649,17.49315068,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.55172414,16.63157895,16.71428571,16.81818182,16.94444444,17.05660377,17.11538462,17.21568627,17.24,17.26530612,17.33333333,17.31914894,17.41304348,17.48888889,17.63636364,17.69767442,17.83333333,17.97560976,18.075,18.12820513,18.26315789,18.35135135,18.44444444,18.54285714,18.67647059,18.81818182,18.8125,18.64516129,18.83333333,19,19.17857143,19.37037037,19.46153846,19.36,19.45833333,19.52173913,19.63636364,19.71428571,19.75,19.57894737,19.94444444,20.35294118,20.4375,20.73333333,20.85714286,21.15384615,21.58333333,22,22.3,22.33333333,22.75,22.85714286,23,23.4,24,24.33333333,24.5
16.13131313,16.25510204,16.39175258,16.47916667,16.55789474,16.63829787,16.68817204,16.75,16.81318681,16.87777778,16.93258427,16.95454545,16.93103448,16.89534884,16.89411765,17.02380952,17.14457831,17.24390244,17.33333333,17.425,17.51898734,17.6025641,17.7012987,17.78947368,17.86666667,17.93243243,17.97260274,18.01388889,18.04225352,18.07142857,18.07246377,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.02439024,17.25,17.38461538,17.65789474,17.86486486,17.94444444,18.08571429,18.14705882,18.42424242,18.5625,18.74193548,18.93333333,19.10344828,19.21428571,19.37037037,19.61538462,19.68,19.75,20,20.36363636,20.66666667,20.95,21.10526316,21.05555556,21.35294118,21.375,21.6,21.57142857,21.76923077,22.16666667,22.45454545,22.9,23.11111111,23.25,23.28571429,23.33333333,23.6,24,24.33333333,24
16.74747475,16.83673469,16.92783505,17,17.07368421,17.14893617,17.22580645,17.2826087,17.35164835,17.45348837,17.45348837,17.45348837,17.45348837,17.45348837,17.57647059,17.67857143,17.77108434,17.85365854,17.92592593,18,18.07594937,18.08974359,18.14285714,18.21052632,18.26666667,18.31081081,18.32876712,18.31944444,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.59090909,17.86046512,18.11904762,18.3902439,18.6,18.87179487,18.92105263,19.13513514,19.25,19.4,19.55882353,19.72727273,19.90625,20.19354839,20.4,20.65517241,20.64285714,20.92592593,21.07692308,21.24,21.33333333,21.47826087,21.77272727,21.9047619,22.1,22.36842105,22.61111111,22.94117647,23.1875,23.33333333,23.5,23.61538462,23.58333333,23.63636364,23.7,23.66666667,23.875,24.28571429,24.16666667,24.2,24.5,25,25.5
17.2020202,17.2755102,17.35051546,17.42708333,17.48421053,17.55319149,17.61290323,17.66304348,17.71428571,17.75555556,17.85057471,17.85057471,17.85057471,17.97674419,18.10588235,18.1547619,18.27710843,18.3902439,18.45679012,18.5875,18.69620253,18.82051282,18.92207792,18.93421053,18.86666667,18.85135135,18.95890411,19.05555556,19.15492958,19.24285714,19.15942029,19.23529412,19.29850746,19.40909091,19.46153846,19.515625,19.55555556,19.56451613,19.54098361,19.61666667,19.6779661,19.5862069,19.61403509,19.48214286,19.38181818,19.42592593,19.47169811,19.42307692,19.35294118,19.28,19.30612245,19.35416667,19.40425532,19.47826087,19.4,18.92682927,18.92682927,18.92682927,18.92682927,18.85,18.97435897,18.97368421,19.05405405,19.02777778,19.2,19.32352941,19.3030303,19.3125,19.29032258,19.26666667,19.5862069,19.85714286,20.22222222,20.46153846,20.68,20.95833333,21.34782609,21.54545455,21.9047619,22.25,22.47368421,22.66666667,22.94117647,23.25,23.53333333,23.71428571,23.92307692,23.91666667,23.90909091,24.3,24.77777778,25.125,25.28571429,25.5,25.8,26.25,26.33333333,27
16.1010101,16.21428571,16.32989691,16.4375,16.53684211,16.62765957,16.69892473,16.79347826,16.89010989,17,17.05617978,17.13636364,17.20689655,17.25581395,17.32941176,17.38095238,17.40963855,17.40243902,17.48148148,17.55,17.60759494,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,16.94915254,17.0862069,17.10526316,17.17857143,17.18181818,17.35185185,17.50943396,17.67307692,17.82352941,18,18.18367347,18.27083333,18.36170213,18.47826087,18.66666667,18.86363636,19.04651163,19.16666667,19.26829268,19.425,19.56410256,19.68421053,19.75675676,19.86111111,19.88571429,19.88235294,19.93939394,20.15625,20.5483871,20.73333333,20.75862069,20.82142857,21.11111111,21.38461538,21.48,21.41666667,21.47826087,21.86363636,22.23809524,22.5,22.94736842,23.16666667,23.41176471,23.5625,23.66666667,23.85714286,23.84615385,24.25,24.27272727,24.2,23.77777778,24.125,24.71428571,25.33333333,26.2,27,26.66666667,27.5
16.23232323,16.33673469,16.43298969,16.53125,16.62105263,16.69148936,16.76344086,16.81521739,16.9010989,16.98888889,17.06741573,17.14772727,17.2183908,17.30232558,17.34117647,17.38095238,17.43373494,17.43902439,17.41975309,17.3875,17.41772152,17.46153846,17.45454545,17.42105263,17.48,17.48648649,17.53424658,17.58333333,17.63380282,17.57142857,17.5942029,17.41176471,17.41791045,17.37878788,17.30769231,17.21875,17.14285714,17.03225806,16.95081967,17.03333333,17.18644068,17.32758621,17.36842105,17.5,17.47272727,17.5,17.54716981,17.63461538,17.47058824,17.52,17.55102041,17.60416667,17.61702128,17.65217391,17.64444444,17.68181818,17.60465116,17.28571429,17.29268293,17.275,17.12820513,16.86842105,16.72972973,16.47222222,16.28571429,16.41176471,16.18181818,16.34375,16.48387097,16.5,16.13793103,16.17857143,15.96296296,16.15384615,16.44,16.125,16,16.09090909,16.42857143,16.85,16.94736842,17.16666667,17.58823529,18.0625,18.53333333,19.07142857,19.61538462,19.83333333,20.36363636,21,21.55555556,22.125,22.57142857,23.33333333,22.8,23.75,25.66666667,27.5
17.27272727,17.37755102,17.48453608,17.60416667,17.69473684,17.78723404,17.87096774,17.95652174,18.04395604,18.12222222,18.19101124,18.28409091,18.36781609,18.44186047,18.51764706,18.58333333,18.63855422,18.69512195,18.77777778,18.825,18.87341772,18.8974359,18.85714286,18.88157895,18.90666667,18.95945946,19,19.01388889,19.02816901,19,19.05797101,19.11764706,19.05970149,19,18.95384615,18.84375,18.73015873,18.83870968,18.8852459,18.98333333,18.98305085,19,19.19298246,19.35714286,19.47272727,19.5,19.64150943,19.78846154,19.82352941,20.02,20.2244898,20.4375,20.46808511,20.60869565,20.75555556,20.90909091,21.04651163,21.23809524,21.43902439,21.625,21.82051282,22.02631579,22.21621622,22.33333333,22.48571429,22.08823529,22.18181818,22.1875,22.09677419,22.3,22.5862069,22.85714286,22.96296296,23.26923077,23.28,23.54166667,23.65217391,23.95454545,24.23809524,24.5,24.94736842,25.33333333,25,25.3125,25.66666667,25.21428571,25.07692308,25.16666667,24.36363636,25.4,26.44444444,27.625,28.71428571,28,25,26.25,26.66666667,29.5
17.42424242,17.54081633,17.64948454,17.75,17.85263158,17.96808511,18.05376344,18.15217391,18.25274725,18.33333333,18.41573034,18.5,18.57471264,18.59302326,18.65882353,18.73809524,18.85542169,18.97560976,19.09876543,19.1875,19.30379747,19.3974359,19.50649351,19.60526316,19.70666667,19.78378378,19.8630137,19.95833333,20.05633803,20.11428571,20.24637681,20.35294118,20.41791045,20.39393939,20.36923077,20.34375,20.36507937,20.38709677,20.40983607,20.55,20.6779661,20.84482759,20.92982456,20.92857143,21,21.11111111,21.30188679,21.46153846,21.60784314,21.8,22,22.08333333,22.04255319,22.17391304,22.35555556,22.38636364,22.48837209,22.66666667,22.80487805,23.025,23.20512821,23.44736842,23.56756757,23.66666667,23.8,24.05882353,24.09090909,24.25,24.48387097,24.76666667,25,25.17857143,25.40740741,25.57692308,25.8,25.79166667,25.69565217,25.86363636,25.9047619,25.5,25.57894737,25.83333333,26.05882353,26.3125,26.46666667,26.64285714,26.69230769,27.33333333,28.27272727,29.3,30.55555556,28.5,29,30.33333333,31.6,33.25,36.66666667,41
18.44444444,18.55102041,18.65979381,18.77083333,18.88421053,19,19.10752688,19.20652174,19.30769231,19.4,19.49438202,19.56818182,19.65517241,19.73255814,19.82352941,19.89285714,20,20.07317073,20.09876543,20.175,20.26582278,20.32051282,20.36363636,20.36842105,20.46666667,20.48648649,20.52054795,20.58333333,20.64788732,20.67142857,20.79710145,20.89705882,21.01492537,21.10606061,21.2,21.25,21.38095238,21.46774194,21.47540984,21.56666667,21.59322034,21.62068966,21.61403509,21.76785714,21.96363636,22.11111111,22.32075472,22.48076923,22.66666667,22.84,22.95918367,23,23.08510638,23.32608696,23.55555556,23.63636364,23.81395349,23.92857143,24.19512195,24.325,24.51282051,24.71052632,24.94594595,25.13888889,25.37142857,25.5,25.6969697,25.78125,25.80645161,25.93333333,26.13793103,26.5,26.59259259,26.73076923,26.8,27.08333333,27.39130435,27.90909091,28.28571429,28.65,28.94736842,29.27777778,29.29411765,29.6875,30.2,30.57142857,31.23076923,31.91666667,33,33.9,34.88888889,35.125,36.14285714,36.83333333,36.6,36.25,37.33333333,38
18.23232323,18.34693878,18.46391753,18.57291667,18.69473684,18.80851064,18.92473118,19.04347826,19.13186813,19.23333333,19.31460674,19.43181818,19.55172414,19.62790698,19.71764706,19.79761905,19.91566265,20.02439024,20.12345679,20.175,20.18987342,20.25641026,20.38961039,20.51315789,20.62666667,20.67567568,20.68493151,20.76388889,20.83098592,20.88571429,20.91304348,20.83823529,20.92537313,21.04545455,21.13846154,21.171875,21.25396825,21.35483871,21.54098361,21.73333333,21.79661017,21.89655172,21.96491228,21.92857143,22,22.05555556,22.13207547,22.03846154,22.07843137,22.22,22.40816327,22.52083333,22.57446809,22.73913043,22.73333333,22.88636364,22.95348837,23.19047619,23.3902439,23.625,23.84615385,24.10526316,24.35135135,24.61111111,24.91428571,25.20588235,25.54545455,25.8125,26.12903226,26.46666667,26.75862069,26.75,26.96296296,27.19230769,27.44,27.66666667,27.86956522,28.09090909,28.19047619,28.4,28.52631579,28.83333333,29.11764706,29.4375,29.93333333,30.57142857,31,30.58333333,31.63636364,32.1,32.66666667,33.125,34.14285714,36,37.4,40.5,42,36.5
